timestamp,iter,loss,vis_M,pts_M,vis_pct,blk,alloc_gb,rsv_gb,it_s,elapsed
"0323,13:20",3280,0.1984,0.42,1.42,29.6,2,0.28,1.18,47.9,
"0323,13:20",3290,0.1687,0.34,1.42,24.0,2,0.26,1.18,47.8,
"0323,13:20",3300,0.1548,0.44,1.43,30.6,2,0.22,0.59,47.5,
"0323,13:20",3310,0.1758,0.33,1.43,22.8,2,0.24,0.86,47.4,
"0323,13:20",3320,0.1848,0.32,1.43,22.6,2,0.25,0.97,47.3,
"0323,13:20",3330,0.1787,0.35,1.43,24.5,2,0.26,1.01,47.2,
"0323,13:20",3340,0.1712,0.24,1.43,16.7,2,0.22,1.01,47.2,
"0323,13:20",3350,0.1634,0.14,1.43,10.0,2,0.22,1.07,47.1,
"0323,13:20",3360,0.1596,0.4,1.43,27.9,2,0.22,0.9,47.1,
"0323,13:20",3370,0.1586,0.49,1.43,33.9,2,0.21,1.09,47.0,
"0323,13:20",3380,0.1574,0.49,1.43,33.9,2,0.21,1.02,47.0,
"0323,13:20",3390,0.1409,0.39,1.43,27.3,2,0.21,1.03,46.9,
"0323,13:20",3400,0.1373,0.39,1.46,27.0,2,0.2,0.47,46.6,
"0323,13:20",3410,0.166,0.42,1.46,28.7,2,0.22,1.18,46.5,
"0323,13:20",3420,0.167,0.35,1.46,24.3,2,0.26,1.18,46.5,
"0323,13:20",3430,0.1509,0.41,1.46,27.9,2,0.2,1.18,46.4,
"0323,13:20",3440,0.1483,0.41,1.46,27.8,2,0.2,0.96,46.4,
"0323,13:20",3450,0.1615,0.21,1.46,14.7,2,0.2,1.2,46.3,
"0323,13:20",3460,0.1766,0.33,1.46,22.7,2,0.25,0.82,46.2,
"0323,13:20",3470,0.1647,0.39,1.46,26.6,2,0.23,0.79,46.1,
"0323,13:20",3480,0.1564,0.43,1.46,29.1,2,0.21,1.18,46.1,
"0323,13:20",3490,0.1509,0.37,1.46,25.5,2,0.23,1.18,46.0,
"0323,13:20",3500,0.1507,0.19,1.5,12.4,2,0.22,0.73,45.8,
"0323,13:20",3510,0.1614,0.37,1.5,24.5,2,0.21,0.94,45.7,
"0323,13:20",3520,0.1718,0.43,1.5,28.7,2,0.22,0.94,45.7,
"0323,13:20",3530,0.1708,0.32,1.5,21.5,2,0.24,0.94,45.6,
"0323,13:20",3540,0.1583,0.41,1.5,27.3,2,0.24,1.02,45.6,
"0323,13:20",3550,0.1496,0.36,1.5,24.2,2,0.22,0.99,45.5,
"0323,13:20",3560,0.158,0.35,1.5,23.7,2,0.23,1.02,45.4,
"0323,13:20",3570,0.172,0.3,1.5,20.0,2,0.25,1.02,45.4,
"0323,13:20",3580,0.184,0.44,1.5,29.3,2,0.29,0.89,45.3,
"0323,13:20",3590,0.1552,0.38,1.5,25.6,2,0.23,1.11,45.3,
"0323,13:20",3600,0.1416,0.21,1.54,13.8,2,0.22,0.47,45.0,
"0323,13:20",3610,0.1495,0.41,1.54,26.4,2,0.24,1.11,45.0,
"0323,13:20",3620,0.1527,0.49,1.54,31.9,2,0.24,1.11,44.9,
"0323,13:20",3630,0.146,0.36,1.54,23.4,2,0.24,1.11,44.9,
"0323,13:20",3640,0.1626,0.35,1.54,22.5,2,0.24,1.12,44.8,
"0323,13:20",3650,0.1441,0.18,1.54,11.9,2,0.21,0.77,44.7,
"0323,13:20",3660,0.1521,0.3,1.54,19.6,2,0.23,0.99,44.7,
"0323,13:20",3670,0.1659,0.45,1.54,29.1,2,0.3,1.11,44.6,
"0323,13:20",3680,0.1541,0.13,1.54,8.4,2,0.2,1.11,44.6,
"0323,13:20",3690,0.15,0.48,1.54,31.0,2,0.23,1.11,44.5,
"0323,13:20",3700,0.135,0.23,1.59,14.8,2,0.21,0.54,44.3,
"0323,13:20",3710,0.1675,0.47,1.59,29.5,2,0.28,1.17,44.2,
"0323,13:20",3720,0.1654,0.13,1.59,8.3,2,0.21,1.18,44.2,
"0323,13:20",3730,0.1446,0.27,1.59,17.0,2,0.22,1.08,44.1,
"0323,13:20",3740,0.1361,0.41,1.59,25.5,2,0.21,1.03,44.0,
"0323,13:20",3750,0.1572,0.39,1.59,24.2,2,0.21,0.96,44.0,
"0323,13:20",3760,0.1495,0.45,1.59,28.1,2,0.37,0.81,43.9,
"0323,13:20",3770,0.1505,0.52,1.59,32.4,2,0.22,1.19,43.9,
"0323,13:20",3780,0.1659,0.19,1.59,11.8,2,0.2,1.19,43.8,
"0323,13:20",3790,0.1369,0.36,1.59,22.3,2,0.27,1.2,43.8,
"0323,13:20",3800,0.1482,0.38,1.64,23.2,4,0.21,0.6,43.2,
"0323,13:20",3810,0.1573,0.39,1.64,23.8,4,0.24,0.96,43.2,
"0323,13:20",3820,0.1733,0.32,1.64,19.6,4,0.24,1.14,43.1,
"0323,13:20",3830,0.1577,0.44,1.64,26.6,4,0.24,1.14,43.0,
"0323,13:20",3840,0.1769,0.39,1.64,23.8,4,0.26,0.86,43.0,
"0323,13:20",3850,0.1446,0.51,1.64,31.1,4,0.28,1.18,42.9,
"0323,13:20",3860,0.1566,0.2,1.64,12.2,4,0.28,1.18,42.9,
"0323,13:20",3870,0.1443,0.54,1.64,33.2,4,0.24,1.19,42.8,
"0323,13:20",3880,0.1266,0.34,1.64,20.6,4,0.24,0.78,42.7,
"0323,13:20",3890,0.1458,0.35,1.64,21.2,4,0.24,1.22,42.6,
"0323,13:20",3900,0.1518,0.4,1.69,23.7,4,0.24,0.51,42.4,
"0323,13:20",3910,0.1471,0.24,1.69,14.0,4,0.24,1.16,42.3,
"0323,13:20",3920,0.1473,0.44,1.69,25.9,4,0.28,1.16,42.3,
"0323,13:20",3930,0.1472,0.4,1.69,23.4,4,0.28,1.17,42.2,
"0323,13:20",3940,0.1562,0.24,1.69,13.9,4,0.25,0.8,42.1,
"0323,13:20",3950,0.1485,0.17,1.69,9.8,4,0.27,1.02,42.1,
"0323,13:20",3960,0.1365,0.33,1.69,19.7,4,0.25,0.83,42.0,
"0323,13:20",3970,0.1459,0.36,1.69,21.1,4,0.24,1.17,41.9,
"0323,13:20",3980,0.1487,0.37,1.69,21.6,4,0.24,1.17,41.9,
"0323,13:20",3990,0.1441,0.16,1.69,9.4,4,0.25,0.91,41.8,
"0323,13:20",4000,0.1507,0.46,1.75,26.4,4,0.29,0.49,41.6,
"0323,13:20",4010,0.1583,0.15,1.75,8.8,4,0.27,1.18,41.6,
"0323,13:20",4020,0.1444,0.16,1.75,9.2,4,0.28,1.16,41.5,
"0323,13:20",4030,0.1508,0.47,1.75,27.1,4,0.28,1.16,41.4,
"0323,13:20",4040,0.1358,0.39,1.75,22.1,4,0.24,1.16,41.4,
"0323,13:20",4050,0.1406,0.4,1.75,22.9,4,0.28,1.16,41.3,
"0323,13:20",4060,0.1372,0.17,1.75,9.8,4,0.28,1.16,41.2,
"0323,13:20",4070,0.1539,0.51,1.75,29.4,4,0.28,1.16,41.2,
"0323,13:20",4080,0.1404,0.24,1.75,13.6,4,0.28,1.16,41.1,
"0323,13:20",4090,0.1536,0.39,1.75,22.4,4,0.24,1.16,41.1,
"0323,13:20",4100,0.1285,0.48,1.8,26.6,4,0.24,0.45,40.9,
"0323,13:20",4110,0.1292,0.53,1.8,29.6,4,0.28,1.12,40.8,
"0323,13:20",4120,0.1464,0.26,1.8,14.6,4,0.25,1.12,40.8,
"0323,13:20",4130,0.1481,0.5,1.8,27.6,4,0.28,0.86,40.7,
"0323,13:20",4140,0.148,0.48,1.8,26.5,4,0.24,1.05,40.6,
"0323,13:20",4150,0.1564,0.16,1.8,8.9,4,0.27,0.98,40.6,
"0323,13:20",4160,0.1415,0.58,1.8,32.4,4,0.25,1.12,40.5,
"0323,13:20",4170,0.1495,0.44,1.8,24.7,4,0.26,1.12,40.4,
"0323,13:20",4180,0.1355,0.27,1.8,15.0,4,0.25,1.12,40.4,
"0323,13:20",4190,0.1549,0.16,1.8,8.9,4,0.25,1.16,40.3,
"0323,13:20",4200,0.1466,0.43,1.85,23.2,4,0.25,0.61,40.1,
"0323,13:20",4210,0.1867,0.59,1.85,31.6,4,0.28,1.15,40.0,
"0323,13:20",4220,0.1496,0.59,1.85,32.1,4,0.26,1.22,40.0,
"0323,13:20",4230,0.1518,0.35,1.85,18.9,4,0.25,1.22,39.9,
"0323,13:20",4240,0.1426,0.48,1.85,25.9,4,0.25,1.22,39.9,
"0323,13:20",4250,0.1334,0.52,1.85,27.9,4,0.28,1.22,39.8,
"0323,13:20",4260,0.1431,0.59,1.85,31.6,4,0.25,0.51,39.8,
"0323,13:20",4270,0.1317,0.52,1.85,27.9,4,0.25,0.47,39.7,
"0323,13:20",4280,0.1749,0.29,1.85,15.8,4,0.23,1.1,39.6,
"0323,13:20",4290,0.1521,0.45,1.85,24.1,4,0.28,1.1,39.6,
"0323,13:20",4300,0.127,0.46,1.9,24.2,4,0.28,0.64,39.3,
"0323,13:20",4310,0.1459,0.33,1.9,17.5,4,0.29,1.16,39.3,
"0323,13:20",4320,0.1444,0.23,1.9,12.1,4,0.25,1.16,39.3,
"0323,13:20",4330,0.1596,0.18,1.9,9.2,4,0.27,1.17,39.2,
"0323,13:20",4340,0.1439,0.21,1.9,11.0,4,0.28,1.17,39.2,
"0323,13:20",4350,0.1435,0.6,1.9,31.6,4,0.25,1.17,39.1,
"0323,13:20",4360,0.1516,0.46,1.9,24.1,4,0.25,0.54,39.1,
"0323,13:20",4370,0.1615,0.36,1.9,18.8,4,0.25,0.95,39.0,
"0323,13:20",4380,0.128,0.41,1.9,21.3,4,0.28,1.13,39.0,
"0323,13:20",4390,0.1499,0.16,1.9,8.1,4,0.27,1.01,38.9,
"0323,13:20",4400,0.1452,0.43,1.97,21.7,4,0.24,0.49,38.7,
"0323,13:20",4410,0.1244,0.58,1.97,29.6,4,0.29,1.25,38.6,
"0323,13:20",4420,0.1637,0.46,1.97,23.4,4,0.25,1.06,38.6,
"0323,13:20",4430,0.1424,0.48,1.97,24.4,4,0.25,0.51,38.5,
"0323,13:20",4440,0.1671,0.23,1.97,11.6,4,0.25,0.96,38.5,
"0323,13:20",4450,0.1346,0.52,1.97,26.4,4,0.24,1.12,38.4,
"0323,13:20",4460,0.1455,0.51,1.97,25.9,4,0.25,0.9,38.4,
"0323,13:20",4470,0.1587,0.59,1.97,29.9,4,0.28,0.89,38.3,
"0323,13:20",4480,0.1428,0.3,1.97,15.5,4,0.25,0.81,38.3,
"0323,13:20",4490,0.1357,0.28,1.97,14.1,4,0.25,1.17,38.2,
"0323,13:20",4500,0.1429,0.53,2.02,26.5,4,0.25,0.44,38.0,
"0323,13:20",4510,0.138,0.52,2.02,26.0,4,0.28,1.18,38.0,
"0323,13:20",4520,0.1425,0.47,2.02,23.1,4,0.24,1.18,37.9,
"0323,13:20",4530,0.1512,0.49,2.02,24.1,4,0.26,1.18,37.9,
"0323,13:21",4540,0.1414,0.49,2.02,24.3,4,0.26,0.86,37.8,
"0323,13:21",4550,0.1358,0.54,2.02,26.7,4,0.24,1.23,37.8,
"0323,13:21",4560,0.1471,0.6,2.02,29.9,4,0.28,0.99,37.7,
"0323,13:21",4570,0.118,0.49,2.02,24.4,4,0.24,1.21,37.7,
"0323,13:21",4580,0.1366,0.3,2.02,15.0,4,0.25,1.21,37.7,
"0323,13:21",4590,0.1422,0.68,2.02,33.9,4,0.28,1.21,37.6,
"0323,13:21",4600,0.1297,0.39,2.07,18.9,4,0.25,0.49,37.4,
"0323,13:21",4610,0.1478,0.62,2.07,30.1,4,0.28,1.16,37.4,
"0323,13:21",4620,0.1457,0.44,2.07,21.4,4,0.24,0.86,37.4,
"0323,13:21",4630,0.1625,0.63,2.07,30.2,4,0.28,1.15,37.3,
"0323,13:21",4640,0.146,0.56,2.07,27.2,4,0.28,0.99,37.2,
"0323,13:21",4650,0.1285,0.49,2.07,23.5,4,0.24,0.79,37.2,
"0323,13:21",4660,0.1305,0.54,2.07,26.2,4,0.28,1.03,37.1,
"0323,13:21",4670,0.1327,0.57,2.07,27.5,4,0.28,1.22,37.1,
"0323,13:21",4680,0.1616,0.38,2.07,18.2,4,0.25,1.18,37.0,
"0323,13:21",4690,0.155,0.42,2.07,20.2,4,0.25,0.88,37.0,
"0323,13:21",4700,0.1464,0.32,2.12,15.2,4,0.25,0.52,36.8,
"0323,13:21",4710,0.1225,0.55,2.12,26.1,4,0.24,1.01,36.7,
"0323,13:21",4720,0.1598,0.69,2.12,32.6,4,0.28,0.53,36.7,
"0323,13:21",4730,0.1449,0.3,2.12,13.9,4,0.25,1.2,36.7,
"0323,13:21",4740,0.1409,0.3,2.12,13.9,4,0.25,1.2,36.6,
"0323,13:21",4750,0.129,0.37,2.12,17.6,4,0.26,1.19,36.6,
"0323,13:21",4760,0.1534,0.48,2.12,22.5,4,0.29,0.85,36.5,
"0323,13:21",4770,0.1168,0.58,2.12,27.5,4,0.28,0.92,36.5,
"0323,13:21",4780,0.1437,0.56,2.12,26.4,4,0.29,1.23,36.4,
"0323,13:21",4790,0.139,0.47,2.12,22.4,4,0.25,1.23,36.4,
"0323,13:21",4800,0.1382,0.57,2.17,26.4,4,0.28,0.37,36.2,
"0323,13:21",4810,0.1559,0.21,2.17,9.6,4,0.25,1.22,36.1,
"0323,13:21",4820,0.1393,0.66,2.17,30.2,4,0.29,1.22,36.1,
"0323,13:21",4830,0.1528,0.19,2.17,8.6,4,0.25,1.22,36.0,
"0323,13:21",4840,0.1342,0.34,2.17,15.5,4,0.25,1.22,36.0,
"0323,13:21",4850,0.1269,0.52,2.17,24.1,4,0.28,1.22,36.0,
"0323,13:21",4860,0.1362,0.37,2.17,17.1,4,0.26,1.22,35.9,
"0323,13:21",4870,0.1574,0.3,2.17,13.7,4,0.25,1.22,35.9,
"0323,13:21",4880,0.133,0.49,2.17,22.8,4,0.25,1.22,35.8,
"0323,13:21",4890,0.1455,0.2,2.17,9.1,4,0.27,1.22,35.8,
"0323,13:21",4900,0.1395,0.26,2.23,11.5,4,0.25,0.48,35.7,
"0323,13:21",4910,0.1442,0.73,2.23,32.7,4,0.28,1.27,35.6,
"0323,13:21",4920,0.1604,0.64,2.23,28.8,4,0.26,0.52,35.6,
"0323,13:21",4930,0.1377,0.67,2.23,29.9,4,0.29,0.6,35.5,
"0323,13:21",4940,0.1542,0.28,2.23,12.6,4,0.28,0.71,35.5,
"0323,13:21",4950,0.1405,0.36,2.23,16.0,4,0.25,1.22,35.4,
"0323,13:21",4960,0.1358,0.31,2.23,14.0,4,0.25,0.65,35.4,
"0323,13:21",4970,0.1363,0.55,2.23,24.8,4,0.24,1.23,35.3,
"0323,13:21",4980,0.1471,0.45,2.23,20.2,4,0.24,1.14,35.3,
"0323,13:21",4990,0.1399,0.36,2.23,15.9,4,0.26,1.15,35.3,
"0323,13:21",5000,0.1471,0.62,2.28,27.1,4,0.3,0.54,35.1,
"0323,13:21",5010,0.1458,0.26,2.28,11.4,4,0.25,1.09,35.0,
"0323,13:21",5020,0.1481,0.59,2.28,25.9,4,0.26,0.51,35.0,
"0323,13:21",5030,0.1468,0.75,2.28,32.8,4,0.29,1.05,34.9,
"0323,13:21",5040,0.1381,0.51,2.28,22.3,4,0.25,1.1,34.9,
"0323,13:21",5050,0.1449,0.57,2.28,24.9,4,0.24,1.19,34.9,
"0323,13:21",5060,0.1359,0.21,2.28,9.1,4,0.28,1.2,34.8,
"0323,13:21",5070,0.1434,0.74,2.28,32.4,4,0.26,1.2,34.8,
"0323,13:21",5080,0.1241,0.55,2.28,24.3,4,0.24,1.2,34.8,
"0323,13:21",5090,0.1266,0.57,2.28,25.1,4,0.25,1.02,34.7,
"0323,13:21",5100,0.1548,0.5,2.33,21.4,4,0.24,0.52,34.5,
"0323,13:21",5110,0.1377,0.21,2.33,9.2,4,0.28,0.9,34.4,
"0323,13:21",5120,0.1455,0.28,2.33,11.9,4,0.25,1.22,34.4,
"0323,13:21",5130,0.1398,0.65,2.33,27.8,4,0.25,0.64,34.4,
"0323,13:21",5140,0.1524,0.68,2.33,29.2,4,0.29,1.07,34.3,
"0323,13:21",5150,0.1577,0.71,2.33,30.4,4,0.28,1.12,34.3,
"0323,13:21",5160,0.1387,0.32,2.33,13.9,4,0.28,1.12,34.2,
"0323,13:21",5170,0.1603,0.53,2.33,22.9,4,0.25,1.12,34.2,
"0323,13:21",5180,0.1393,0.71,2.33,30.3,4,0.29,1.12,34.2,
"0323,13:21",5190,0.1536,0.6,2.33,25.5,4,0.25,1.11,34.1,
"0323,13:21",5200,0.1338,0.62,2.38,26.1,4,0.25,0.59,34.0,
"0323,13:21",5210,0.1407,0.56,2.38,23.4,4,0.24,0.95,33.9,
"0323,13:21",5220,0.145,0.51,2.38,21.4,4,0.25,0.8,33.9,
"0323,13:21",5230,0.131,0.57,2.38,24.1,4,0.24,1.09,33.8,
"0323,13:21",5240,0.1641,0.59,2.38,24.6,4,0.26,1.1,33.8,
"0323,13:21",5250,0.1224,0.76,2.38,32.0,4,0.29,1.1,33.8,
"0323,13:21",5260,0.1391,0.48,2.38,20.2,4,0.3,1.1,33.8,
"0323,13:21",5270,0.1376,0.27,2.38,11.5,4,0.25,1.1,33.7,
"0323,13:21",5280,0.154,0.61,2.38,25.7,4,0.25,1.1,33.7,
"0323,13:21",5290,0.154,0.72,2.38,30.4,4,0.28,1.1,33.7,
"0323,13:21",5300,0.1451,0.59,2.44,24.2,4,0.26,0.45,33.5,
"0323,13:21",5310,0.1165,0.65,2.44,26.5,4,0.29,1.02,33.5,
"0323,13:21",5320,0.1541,0.34,2.44,13.9,4,0.29,0.99,33.4,
"0323,13:21",5330,0.1489,0.69,2.44,28.3,4,0.25,1.23,33.4,
"0323,13:21",5340,0.1488,0.36,2.44,14.8,4,0.26,1.04,33.3,
"0323,13:21",5350,0.1667,0.79,2.44,32.4,4,0.28,1.26,33.3,
"0323,13:21",5360,0.151,0.55,2.44,22.4,4,0.26,1.06,33.3,
"0323,13:21",5370,0.118,0.74,2.44,30.5,4,0.25,1.19,33.2,
"0323,13:21",5380,0.1385,0.38,2.44,15.5,4,0.26,0.81,33.2,
"0323,13:21",5390,0.129,0.43,2.44,17.6,4,0.3,1.02,33.2,
"0323,13:21",5400,0.1514,0.27,2.48,10.9,4,0.29,0.53,33.0,
"0323,13:21",5410,0.1577,0.22,2.48,8.8,4,0.26,0.68,33.0,
"0323,13:21",5420,0.1382,0.3,2.48,11.9,4,0.25,1.22,32.9,
"0323,13:21",5430,0.1517,0.23,2.48,9.3,4,0.27,1.2,32.9,
"0323,13:21",5440,0.1247,0.65,2.48,26.2,4,0.24,0.88,32.9,
"0323,13:21",5450,0.1384,0.27,2.48,10.7,4,0.26,1.22,32.8,
"0323,13:21",5460,0.1422,0.3,2.48,11.9,4,0.25,1.18,32.8,
"0323,13:21",5470,0.1417,0.47,2.48,18.9,4,0.26,1.06,32.8,
"0323,13:21",5480,0.137,0.28,2.48,11.3,4,0.28,1.06,32.7,
"0323,13:21",5490,0.1486,0.24,2.48,9.5,4,0.28,1.17,32.7,
"0323,13:21",5500,0.1383,0.34,2.54,13.6,4,0.3,0.6,32.6,
"0323,13:21",5510,0.1402,0.82,2.54,32.3,4,0.26,1.21,32.5,
"0323,13:21",5520,0.1491,0.7,2.54,27.6,4,0.26,1.08,32.5,
"0323,13:21",5530,0.1558,0.4,2.54,15.6,4,0.26,0.94,32.5,
"0323,13:21",5540,0.1357,0.59,2.54,23.3,4,0.24,0.5,32.4,
"0323,13:21",5550,0.1319,0.83,2.54,32.6,4,0.26,0.52,32.4,
"0323,13:21",5560,0.1225,0.67,2.54,26.5,4,0.25,1.21,32.3,
"0323,13:21",5570,0.144,0.78,2.54,30.6,4,0.3,0.68,32.3,
"0323,13:21",5580,0.1598,0.26,2.54,10.2,4,0.26,0.94,32.3,
"0323,13:21",5590,0.1226,0.39,2.54,15.2,4,0.26,1.25,32.2,
"0323,13:21",5600,0.129,0.67,2.58,26.1,4,0.25,0.45,32.1,
"0323,13:21",5610,0.1358,0.32,2.58,12.3,4,0.26,1.05,32.0,
"0323,13:21",5620,0.1355,0.63,2.58,24.3,4,0.25,1.25,32.0,
"0323,13:21",5630,0.13,0.46,2.58,17.7,4,0.3,1.21,32.0,
"0323,13:21",5640,0.1414,0.26,2.58,9.9,4,0.27,1.21,32.0,
"0323,13:21",5650,0.1286,0.8,2.58,30.9,4,0.25,1.21,31.9,
"0323,13:21",5660,0.1328,0.66,2.58,25.5,4,0.25,0.95,31.9,
"0323,13:21",5670,0.1436,0.64,2.58,24.8,4,0.26,1.18,31.9,
"0323,13:21",5680,0.126,0.78,2.58,30.1,4,0.29,0.54,31.8,
"0323,13:21",5690,0.1418,0.26,2.58,9.9,4,0.25,0.86,31.8,
"0323,13:22",5700,0.121,0.61,2.63,23.1,4,0.24,0.41,31.6,
"0323,13:22",5710,0.1463,0.45,2.63,17.2,4,0.26,1.18,31.6,
"0323,13:22",5720,0.1384,0.84,2.63,31.8,4,0.26,1.18,31.6,
"0323,13:22",5730,0.1439,0.61,2.63,23.3,4,0.24,1.18,31.6,
"0323,13:22",5740,0.1503,0.42,2.63,16.0,4,0.27,0.71,31.5,
"0323,13:22",5750,0.1337,0.38,2.63,14.4,4,0.27,1.21,31.5,
"0323,13:22",5760,0.1378,0.45,2.63,17.0,4,0.3,1.08,31.5,
"0323,13:22",5770,0.1269,0.72,2.63,27.5,4,0.26,0.73,31.4,
"0323,13:22",5780,0.1357,0.82,2.63,31.2,4,0.26,0.55,31.4,
"0323,13:22",5790,0.1364,0.47,2.63,18.0,4,0.26,1.17,31.4,
"0323,13:22",5800,0.1128,0.72,2.68,26.7,4,0.25,0.5,31.2,
"0323,13:22",5810,0.1344,0.69,2.68,25.6,4,0.25,0.99,31.2,
"0323,13:22",5820,0.1306,0.85,2.68,31.9,4,0.26,1.19,31.2,
"0323,13:22",5830,0.1423,0.74,2.68,27.5,4,0.24,1.19,31.1,
"0323,13:22",5840,0.1214,0.75,2.68,28.1,4,0.26,0.52,31.1,
"0323,13:22",5850,0.1181,0.39,2.68,14.4,4,0.26,1.07,31.1,
"0323,13:22",5860,0.1544,0.82,2.68,30.8,4,0.28,0.93,31.1,
"0323,13:22",5870,0.1292,0.86,2.68,32.1,4,0.29,0.52,31.0,
"0323,13:22",5880,0.1592,0.46,2.68,17.2,4,0.24,0.89,31.0,
"0323,13:22",5890,0.1303,0.65,2.68,24.3,4,0.25,0.64,30.9,
"0323,13:22",5900,0.1354,0.73,2.73,26.7,4,0.25,0.57,30.8,
"0323,13:22",5910,0.1331,0.65,2.73,23.7,4,0.24,1.09,30.8,
"0323,13:22",5920,0.1317,0.9,2.73,33.0,4,0.29,1.01,30.8,
"0323,13:22",5930,0.135,0.76,2.73,27.8,4,0.28,1.12,30.7,
"0323,13:22",5940,0.1628,0.89,2.73,32.8,4,0.29,1.13,30.7,
"0323,13:22",5950,0.1351,0.7,2.73,25.8,4,0.25,1.0,30.7,
"0323,13:22",5960,0.1505,0.85,2.73,31.3,4,0.29,1.02,30.6,
"0323,13:22",5970,0.1337,0.34,2.73,12.6,4,0.27,1.07,30.6,
"0323,13:22",5980,0.131,0.65,2.73,23.7,4,0.24,0.88,30.6,
"0323,13:22",5990,0.1363,0.71,2.73,26.2,4,0.25,1.04,30.5,
"0323,13:22",6000,0.1376,0.43,2.77,15.4,4,0.26,0.52,30.4,
"0323,13:22",6010,0.3355,0.42,2.77,15.2,4,0.26,1.14,30.4,
"0323,13:22",6020,0.2864,0.62,2.77,22.4,4,0.27,1.18,30.4,
"0323,13:22",6030,0.2267,0.27,2.77,9.6,4,0.28,1.26,30.3,
"0323,13:22",6040,0.2178,0.39,2.77,14.1,4,0.28,0.99,30.3,
"0323,13:22",6050,0.2003,0.45,2.77,16.2,4,0.26,1.18,30.3,
"0323,13:22",6060,0.2036,0.36,2.77,12.9,4,0.28,1.0,30.2,
"0323,13:22",6070,0.213,0.4,2.77,14.3,4,0.26,0.83,30.2,
"0323,13:22",6080,0.1904,0.7,2.77,25.3,4,0.26,1.07,30.2,
"0323,13:22",6090,0.1649,0.67,2.77,24.3,4,0.24,0.94,30.2,
"0323,13:22",6100,0.1789,0.87,2.69,32.4,4,0.29,0.52,30.0,
"0323,13:22",6110,0.192,0.88,2.69,32.7,4,0.28,0.54,30.0,
"0323,13:22",6120,0.179,0.49,2.69,18.3,4,0.26,0.79,30.0,
"0323,13:22",6130,0.1693,0.32,2.69,11.9,4,0.29,1.13,29.9,
"0323,13:22",6140,0.1708,0.41,2.69,15.1,4,0.26,0.81,29.9,
"0323,13:22",6150,0.1525,0.54,2.69,20.0,4,0.27,0.92,29.9,
"0323,13:22",6160,0.1394,0.39,2.69,14.6,4,0.26,1.11,29.9,
"0323,13:22",6170,0.2107,0.71,2.69,26.4,4,0.26,1.12,29.8,
"0323,13:22",6180,0.1577,0.9,2.69,33.4,4,0.28,1.18,29.8,
"0323,13:22",6190,0.1338,0.36,2.69,13.5,4,0.26,1.21,29.8,
"0323,13:22",6200,0.1299,0.3,2.65,11.4,4,0.26,0.67,29.7,
"0323,13:22",6210,0.1399,0.66,2.65,24.7,4,0.28,0.74,29.6,
"0323,13:22",6220,0.1627,0.79,2.65,30.0,4,0.29,0.52,29.6,
"0323,13:22",6230,0.1506,0.8,2.65,30.2,4,0.26,0.6,29.6,
"0323,13:22",6240,0.1393,0.65,2.65,24.5,4,0.24,1.02,29.6,
"0323,13:22",6250,0.1421,0.5,2.65,19.0,4,0.29,1.02,29.6,
"0323,13:22",6260,0.1224,0.44,2.65,16.5,4,0.26,1.22,29.5,
"0323,13:22",6270,0.1245,0.27,2.65,10.0,4,0.29,1.22,29.5,
"0323,13:22",6280,0.1374,0.38,2.65,14.3,4,0.26,0.94,29.5,
"0323,13:22",6290,0.1226,0.69,2.65,26.1,4,0.24,1.14,29.5,
"0323,13:22",6300,0.1351,0.7,2.64,26.6,4,0.26,0.58,29.4,
"0323,13:22",6310,0.1365,0.68,2.64,25.9,4,0.25,1.04,29.4,
"0323,13:22",6320,0.1352,0.57,2.64,21.5,4,0.24,0.45,29.3,
"0323,13:22",6330,0.1523,0.19,2.64,7.1,4,0.24,1.15,29.3,
"0323,13:22",6340,0.1232,0.7,2.64,26.6,4,0.25,0.95,29.3,
"0323,13:22",6350,0.1472,0.23,2.64,8.8,4,0.25,1.1,29.3,
"0323,13:22",6360,0.1529,0.22,2.64,8.4,4,0.28,0.74,29.2,
"0323,13:22",6370,0.1344,0.44,2.64,16.6,4,0.26,1.15,29.2,
"0323,13:22",6380,0.1202,0.37,2.64,14.0,4,0.25,1.15,29.2,
"0323,13:22",6390,0.1401,0.18,2.64,6.9,4,0.24,1.15,29.2,
"0323,13:22",6400,0.1283,0.82,2.64,31.1,4,0.28,0.7,29.1,
"0323,13:22",6410,0.1317,0.57,2.64,21.5,4,0.22,0.58,29.1,
"0323,13:22",6420,0.1437,0.68,2.64,25.9,4,0.24,0.57,29.0,
"0323,13:22",6430,0.1475,0.43,2.64,16.3,4,0.25,1.19,29.0,
"0323,13:22",6440,0.1209,0.61,2.64,23.2,4,0.24,1.15,29.0,
"0323,13:22",6450,0.1341,0.71,2.64,27.1,4,0.25,0.56,29.0,
"0323,13:22",6460,0.1254,0.78,2.64,29.4,4,0.25,1.01,29.0,
"0323,13:22",6470,0.1328,0.8,2.64,30.1,4,0.26,0.66,28.9,
"0323,13:22",6480,0.1173,0.65,2.64,24.6,4,0.28,1.23,28.9,
"0323,13:22",6490,0.1224,0.68,2.64,25.6,4,0.25,1.24,28.9,
"0323,13:22",6500,0.1219,0.59,2.65,22.1,4,0.26,0.52,28.8,
"0323,13:22",6510,0.133,0.69,2.65,26.2,4,0.26,1.18,28.8,
"0323,13:22",6520,0.1248,0.51,2.65,19.2,4,0.25,1.04,28.7,
